videoid,contentUrl,duration,page_dir,name
7514590,https://ak.picdn.net/shutterstock/videos/7514590/preview/stock-footage-making-video-with-cell-phone-at-fireworks-show-abstract-fantasy-motion-background-please.mp4,PT00H00M15S,065051_065100,"Making video with cell phone at fireworks show. abstract fantasy motion background.  >>> please search more: "" fireworkscollection """
1032309152,https://ak.picdn.net/shutterstock/videos/1032309152/preview/stock-footage-young-businessman-in-suit-is-working-with-phone-and-laptop-in-office-he-is-sitting-near-the-window.mp4,PT00H00M28S,057101_057150,Young businessman in suit is working with phone and laptop in office. he is sitting near the window with panoramic city view.
1039728776,https://ak.picdn.net/shutterstock/videos/1039728776/preview/stock-footage-four-yellow-tomatos-lies-under-transparent-water-on-black-background-fresh-organic-vegetables.mp4,PT00H00M32S,077701_077750,"Four yellow tomatos lies under transparent water on black background. fresh organic vegetables splashing in aquarium. grocery store, healthy food, vegetarianism, air bubbles. slow motion. close-up."
9052441,https://ak.picdn.net/shutterstock/videos/9052441/preview/stock-footage-hands-with-crocheting-detail.mp4,PT00H00M11S,069251_069300,Hands with crocheting - detail
16322884,https://ak.picdn.net/shutterstock/videos/16322884/preview/stock-footage-little-child-girl-in-a-park-play-with-soap-bubbles-having-fun-slow-motion.mp4,PT00H00M14S,104051_104100,Little child girl in a park play with soap bubbles having fun slow motion
26365157,https://ak.picdn.net/shutterstock/videos/26365157/preview/stock-footage-winter-street-at-snowstorm-night-with-passing-cars.mp4,PT00H00M11S,194651_194700,Winter street at snowstorm night with passing cars
27788398,https://ak.picdn.net/shutterstock/videos/27788398/preview/stock-footage-cinematic-ash-moving-particles-slow-motion-background-video-footage-intro.mp4,PT00H00M16S,020651_020700,Cinematic ash moving particles slow motion background video footage intro.
22472089,https://ak.picdn.net/shutterstock/videos/22472089/preview/stock-footage-circa-ws-boats-moored-in-harbour-with-houses-lining-shore-cornwall-england-uk.mp4,PT00H00M04S,006301_006350,"Circa 2011: ws boats moored in harbour with houses lining shore / cornwall, england, uk"
17624263,https://ak.picdn.net/shutterstock/videos/17624263/preview/stock-footage-denver-colorado-usa-june-weekend-shopping-at-the-summer-farmers-market.mp4,PT00H00M47S,083251_083300,"Denver, colorado, usa-june 26, 2016. weekend shopping at the summer farmers market."
1024935821,https://ak.picdn.net/shutterstock/videos/1024935821/preview/stock-footage-top-view-of-a-woman-relaxing-on-her-laptop-in-a-chair-fps.mp4,PT00H00M15S,189051_189100,"Top view of a woman relaxing on her laptop in a chair, 23.98 fps."
1019303104,https://ak.picdn.net/shutterstock/videos/1019303104/preview/stock-footage-muscular-man-bodybuilder-fitness-model-standing-with-arms-raised-doing-lifting-exercises.mp4,PT00H00M15S,032651_032700,"Muscular man, bodybuilder, fitness model, standing with arms raised doing lifting exercises dumbbells over beautiful panoramic view of mountains and sky background."
1023461950,https://ak.picdn.net/shutterstock/videos/1023461950/preview/stock-footage-farmer-s-hand-picking-fresh-ripe-olive-from-a-branch-of-an-olive-tree-gardener-in-olive-garden.mp4,PT00H00M06S,069301_069350,Farmer's hand picking fresh ripe olive from a branch of an olive tree. gardener in olive garden harvest. 
1022969545,https://ak.picdn.net/shutterstock/videos/1022969545/preview/stock-footage-man-walking-towards-mysterious-sci-fi-looking-tower.mp4,PT00H00M05S,057851_057900,Man walking towards mysterious sci fi looking tower -
22268068,https://ak.picdn.net/shutterstock/videos/22268068/preview/stock-footage-yellow-children-s-sandals-shoes-on-the-water-surface-in-a-pool-mom-and-daughter-having-fun.mp4,PT00H00M10S,184351_184400,Yellow children's sandals shoes on the water surface in a pool. mom and daughter having fun.
23984428,https://ak.picdn.net/shutterstock/videos/23984428/preview/stock-footage-white-fluffy-cat-playing-home.mp4,PT00H00M17S,010751_010800,White fluffy cat playing home
28360069,https://ak.picdn.net/shutterstock/videos/28360069/preview/stock-footage-orange-abstract-background-moving-shapes-loop.mp4,PT00H00M20S,194251_194300,"Orange abstract background, moving shapes, loop"
1007885782,https://ak.picdn.net/shutterstock/videos/1007885782/preview/stock-footage-cute-lop-rabbit-holded-by-young-woman-on-green-background.mp4,PT00H00M30S,117851_117900,Cute lop rabbit holded by young woman on green background.
16639699,https://ak.picdn.net/shutterstock/videos/16639699/preview/stock-footage-hd-extreme-macro-close-up-of-a-cat-s-eye.mp4,PT00H00M22S,071551_071600,Hd: extreme macro close-up of a cat's eye
31014982,https://ak.picdn.net/shutterstock/videos/31014982/preview/stock-footage-aerial-view-of-monastery-on-island-visovac-krka-river-canyon-croatia.mp4,PT00H00M34S,052751_052800,"Aerial view of monastery on island visovac, krka river canyon, croatia"
1012019339,https://ak.picdn.net/shutterstock/videos/1012019339/preview/stock-footage-famous-kitesurfer-making-mega-loop-trick-in-balneario-beach-tarifa-spain-during-sunset.mp4,PT00H00M15S,116701_116750,"Famous kitesurfer making mega loop trick in balneario beach, tarifa, spain during sunset"
1043704780,https://ak.picdn.net/shutterstock/videos/1043704780/preview/stock-footage-two-young-researchers-working-in-the-laboratory-for-research-and-analysis-health-care-product.mp4,PT00H00M20S,133251_133300,Two young researchers working in the laboratory for research and analysis health care product.
1026323891,https://ak.picdn.net/shutterstock/videos/1026323891/preview/stock-footage-smiling-young-man-bearded-walk-in-winter-forest-talk-phone-smile-vacation-adventure-mobile-person.mp4,PT00H00M10S,197051_197100,Smiling young man bearded walk in winter forest talk phone smile vacation adventure mobile person snow tourism travel mountain communication forest internet outdoor activity cold slow motion
1038574877,https://ak.picdn.net/shutterstock/videos/1038574877/preview/stock-footage-summer-beach-vacation-concept-happy-young-asian-woman-with-hat-relaxing-on-beach.mp4,PT00H00M09S,036501_036550,"Summer beach vacation concept, happy young asian woman with hat relaxing on beach."
34533532,https://ak.picdn.net/shutterstock/videos/34533532/preview/stock-footage-professional-doctor-helped-patient-effective-treatment-happiness-and-recovery.mp4,PT00H00M10S,181701_181750,"Professional doctor helped patient, effective treatment, happiness and recovery"
1040486588,https://ak.picdn.net/shutterstock/videos/1040486588/preview/stock-footage-circa-s-vietnamese-refugees-and-crewmen-are-shown-aboard-a-warship-during-the-vietnam-war.mp4,PT00H01M29S,004351_004400,Circa 1970s - vietnamese refugees and crewmen are shown aboard a warship during the vietnam war.
7414882,https://ak.picdn.net/shutterstock/videos/7414882/preview/stock-footage-squirrel-eating-hazelnuts-detail-of-a-wild-animal-feeding-nature-and-wildlife.mp4,PT00H00M10S,129801_129850,"Squirrel eating hazelnuts, detail of a wild animal feeding, nature and wildlife"
7891972,https://ak.picdn.net/shutterstock/videos/7891972/preview/stock-footage-pan-of-the-baltimore-inner-harbor-in-maryland.mp4,PT00H00M07S,108451_108500,Pan of the baltimore inner harbor in maryland.
6057362,https://ak.picdn.net/shutterstock/videos/6057362/preview/stock-footage-tilt-up-on-a-lake-and-bridge-in-central-park-new-york-city.mp4,PT00H00M12S,106651_106700,Tilt up on a lake and bridge in central park new york city.
5828858,https://ak.picdn.net/shutterstock/videos/5828858/preview/stock-footage-ngorongoro-kigali-tanzania-circa-dec-caucasian-man-shoots-with-traditional-masai-bow.mp4,PT00H00M23S,137401_137450,"Ngorongoro, kigali, tanzania - circa dec, 2011: caucasian man shoots with traditional masai bow. travel to masai tribe in tanzania, the project zhivaya parallel
1043012782,https://ak.picdn.net/shutterstock/videos/1043012782/preview/stock-footage-white-cosmos-flowers-in-the-field.mp4,PT00H00M12S,149901_149950,White cosmos flowers in the field
"
1006651834,https://ak.picdn.net/shutterstock/videos/1006651834/preview/stock-footage-circa-s-the-thomas-wildfire-fire-burns-behind-expensive-homes-in-ventura-county-southern.mp4,PT00H00M30S,192101_192150,Circa 2010s - the thomas wildfire fire burns behind expensive homes in ventura county southern california.
1027430084,https://ak.picdn.net/shutterstock/videos/1027430084/preview/stock-footage-flour-falls-from-dough-slow-motion.mp4,PT00H00M16S,135401_135450,"Flour falls from dough, slow motion"
15808375,https://ak.picdn.net/shutterstock/videos/15808375/preview/stock-footage-impassive-baby-cute.mp4,PT00H00M17S,197151_197200,Impassive baby cute
24595571,https://ak.picdn.net/shutterstock/videos/24595571/preview/stock-footage-conveyor-pours-the-ground-in-the-vehicle-body-slow-motion.mp4,PT00H00M46S,081251_081300,Conveyor pours the ground in the vehicle body slow motion
20899390,https://ak.picdn.net/shutterstock/videos/20899390/preview/stock-footage-driving-through-redwood-national-park-in-california.mp4,PT00H00M30S,101001_101050,Driving through redwood national park in california
1007905018,https://ak.picdn.net/shutterstock/videos/1007905018/preview/stock-footage-chiang-mai-city-and-its-early-foggy-morning-sky.mp4,PT00H00M16S,030001_030050,Chiang mai city and its early foggy morning sky
1032998984,https://ak.picdn.net/shutterstock/videos/1032998984/preview/stock-footage-abstract-animated-background-of-orange-and-white-squares.mp4,PT00H00M15S,088601_088650,Abstract animated background of orange and white squares.
27012241,https://ak.picdn.net/shutterstock/videos/27012241/preview/stock-footage-harvester-throws-grain-and-chaff-into-bin-in-amazon-region.mp4,PT00H00M09S,109151_109200,Harvester throws grain and chaff into bin in amazon region
1034842820,https://ak.picdn.net/shutterstock/videos/1034842820/preview/stock-footage-portrait-of-a-handsome-young-farmer-student-sitting-on-haystack-beautiful-smile-in-work-clothes.mp4,PT00H00M09S,006851_006900,"Portrait of a handsome young farmer (student) sitting on haystack, beautiful smile, in work clothes with airplane in hand. concept: clean air, ecology, agriculture, hay, farmers, successful people."
1058199313,https://ak.picdn.net/shutterstock/videos/1058199313/preview/stock-footage-butterfly-in-jungle-rainforest-flying-around-a-flower-new-delhi-india.mp4,PT00H00M07S,068501_068550,Butterfly in jungle rainforest flying around a flower. new delhi india
30169114,https://ak.picdn.net/shutterstock/videos/30169114/preview/stock-footage-st-louis-mo-usa-august-drone-flying-through-the-st-louis-arch-with-view-of-downtown.mp4,PT00H00M28S,117801_117850,"St louis, mo, usa - august 5, 2017: drone flying through the st louis arch with view of downtown"
1056532283,https://ak.picdn.net/shutterstock/videos/1056532283/preview/stock-footage-beautiful-surprised-redhead-woman-using-smartphone-over-colorful-background-wow-expression.mp4,PT00H00M14S,149651_149700,Beautiful surprised redhead woman using smartphone over colorful background. wow expression
24983486,https://ak.picdn.net/shutterstock/videos/24983486/preview/stock-footage-tourist-tent-with-drops-of-dew.mp4,PT00H00M15S,095301_095350,Tourist tent with drops of dew
7948198,https://ak.picdn.net/shutterstock/videos/7948198/preview/stock-footage-burning-candles-on-a-black-background-dolly-shot-rotation.mp4,PT00H00M10S,006201_006250,Burning candles on a black background. dolly shot. rotation
2148056,https://ak.picdn.net/shutterstock/videos/2148056/preview/stock-footage-young-parents-are-sleeping-with-newborn-baby-in-hospital.mp4,PT00H00M11S,138301_138350,Young parents are sleeping with newborn baby in hospital
16031686,https://ak.picdn.net/shutterstock/videos/16031686/preview/stock-footage-amritsar-india-september-unidentified-poor-indian-people-clean-dishes-at-a-soup.mp4,PT00H00M23S,195201_195250,"Amritsar, india - september 27, 2014: unidentified poor indian people clean dishes at a soup kitchen in the sikh golden temple"
1064390146,https://ak.picdn.net/shutterstock/videos/1064390146/preview/stock-footage-aerial-view-of-solar-power-plant-on-green-field-electric-panels-for-producing-clean-ecologic.mp4,PT00H00M28S,137551_137600,"Aerial view of solar power plant on green field. electric panels for producing clean ecologic energy.
26153297,https://ak.picdn.net/shutterstock/videos/26153297/preview/stock-footage-human-shaped-objects-on-white-background-loop-able-dcg-render-animation.mp4,PT00H00M30S,041101_041150,Human shaped objects on white background."
24150502,https://ak.picdn.net/shutterstock/videos/24150502/preview/stock-footage-abstract-background-with-animation-of-waving-smooth-polygonal-surface-from-glass-chrome-or-plastic.mp4,PT00H00M10S,075901_075950,"Abstract background with animation of waving smooth polygonal surface from glass, chrome or plastic. good technological backdrop. animation of seamless loop."
2875033,https://ak.picdn.net/shutterstock/videos/2875033/preview/stock-footage-sweden.mp4,PT00H00M17S,056601_056650,Sweden
1025313995,https://ak.picdn.net/shutterstock/videos/1025313995/preview/stock-footage-aerial-shot-long-coastline-strong-waves-blue-ocean-and-volcanic-shore-a-small-town-on-the.mp4,PT00H00M13S,060201_060250,"Aerial shot. long coastline, strong waves. blue ocean and volcanic shore. a small town on the shores of the atlantic ocean, near the base of the mountains. cascades of vegetation. garachico, tenerife"
29884645,https://ak.picdn.net/shutterstock/videos/29884645/preview/stock-footage-aerial-view-of-river-indented-lake-with-coves-and-inlets-in-riau-sumatra.mp4,PT00H00M27S,041651_041700,"Aerial view of river indented lake with coves and inlets in riau, sumatra"
32576362,https://ak.picdn.net/shutterstock/videos/32576362/preview/stock-footage-aerial-view-of-vast-glacier-and-mountains-in-kluane-nationalpark.mp4,PT00H00M09S,002601_002650,Aerial view of vast glacier and mountains in kluane nationalpark
3786230,https://ak.picdn.net/shutterstock/videos/3786230/preview/stock-footage-wood-swings-in-the-natural-garden.mp4,PT00H00M20S,014251_014300,Wood swings in the natural garden
33669643,https://ak.picdn.net/shutterstock/videos/33669643/preview/stock-footage-aerial-of-mikrolimano-a-small-crowded-port-with-boats-docked-peiraeus-attica-greece.mp4,PT00H00M08S,004951_005000,"Aerial of mikrolimano, a small crowded port with boats docked, peiraeus, attica, greece"
